,rms_level,spectral_centroid,bandwidth,zero_crossing_rate,band_energy_ratio,delta_spectrum_magnitude,pitch,pitch_strength,average_roughness,std_roughness,one_2hz_loudness,three_15hz_loudness,twenty_43hz_loudness,sharpness,gamma_0Hz_energy,gamma_3-15Hz_energy,gamma_20-150Hz_energy,gamma_150-1000Hz_energy,cluster_kmeans
1236,0.12442414,1733.6523905097192,2309.7279405661934,0.0599906109059957,1.9122156904785483,-0.0002273094199946,9.217647650678504,0.1651254932096498,0.0003880200564921,0.0196982247040721,0.0,0.0002774675135419,0.0001167684808415,0.1572474040884477,1.8320259796938658e-12,1.8484906099127323e-05,0.0002203821404994,4.185508344793834,1
1237,0.13923341,1550.858673552865,2143.6618346132864,0.0527178564677383,2.0683411831076417,-0.0001165903060741,6.792293504062722,0.1837344330301182,0.000539642341582,0.0232302032186997,0.0,3.2580224396465718e-06,2.3525652716713427e-06,0.1406674841602052,1.791250413710866e-07,7.008355456800554e-08,0.3617485215680614,4.662359229561696,1
1238,0.15332209,1279.349879935605,1717.3452632952635,0.0620934548956262,2.2697356852854838,-8.958818863734379e-05,9.415753005929504,0.2179191050763213,0.0006840987331867,0.0261552811720068,0.0,0.0,0.0,0.11604083547894,0.0,0.0,0.0194187038940476,10.36364288978997,1
1239,0.22243081,2857.010510598288,2627.2576892478382,0.1340720798312483,1.1620623377623962,0.0001315744804202,26.09384555843942,0.3253727048692219,0.0056709802405274,0.0753059110596732,0.0,3.2786907576169177e-06,7.675322323523193e-06,0.2591392753374781,0.0,0.0171486284022522,0.1982988202668247,4.104041205534519,0
1240,0.18123247,2227.708225303487,2405.499538004343,0.0934408277220872,1.3899645498111006,0.0002517796103967,19.11518866531409,0.2618054417482205,0.0032566148603609,0.0570667579275443,0.0,4.577067513246221e-05,4.420307321979813e-05,0.2020597029751896,8.668881542072942e-14,0.0085656505249769,1.3502945027087856,13.307032079899905,0
1241,0.11857692,1970.629413986145,2206.204824461525,0.1031180892752042,1.1875328277918409,-0.0002344453855719,13.424831436454234,0.167918704378639,0.00249093291318,0.0499092467703137,0.0,2.9214165793731837e-05,1.3449319570870862e-05,0.1787418969600324,1.064781758529418e-06,1.2731349852243323e-05,0.7329805217095021,7.116134438255473,1
1242,0.20528764,1952.291371219817,2192.070280396849,0.0895050029377788,1.8655022160266403,0.0002135242553989,23.206548784018352,0.324041413271654,0.0027873906561538,0.0527957446784672,0.0,0.0,0.0,0.1770785824234055,0.0,0.0,0.2347193344008242,7.291937271465362,0
1243,0.08699419,1637.3953667991454,2016.6595755739245,0.0655672417467451,2.6464681884213963,-0.0001639954223416,9.57410310928516,0.130596631412059,0.0003103423780443,0.0176165370616474,0.0,0.5276244148278395,0.4209193657132312,0.1485165865576109,1.013106496501635e-05,0.1274703082336949,0.7505628297509076,6.593826529657198,1
1244,0.18043607,1771.584571433658,2081.4232415221413,0.084375179810907,2.086008839511212,0.0001223060129264,25.234267231073314,0.3445663477319056,0.0016628371693108,0.0407779005015077,0.0,3.5517988952796275e-05,2.1436015302004956e-05,0.1606879429870341,9.558868676873407e-07,1.2510943170226014e-05,2.198320716250396,15.51698099096691,0
1245,0.17049654,1976.2892505488944,2510.5805796416603,0.0754941346867308,1.9363360993721976,-1.3226508556207785e-18,10.026346081658014,0.2376094256438889,0.0015195172261547,0.0389809854436073,0.0,0.0,0.0,0.1792552608205988,0.0,0.0,0.0008132563826845,12.126834462772742,0
1246,0.11964632,1331.5627175641546,1597.682673515422,0.0677303825037448,3.6678777675783114,0.0001359337745435,16.379390444981553,0.1857490091544527,0.0007462510403034,0.0273175958002059,0.0,2.420624232617252e-05,1.775817689193632e-05,0.1207766637245302,8.564541140401237e-07,1.266583327668441e-05,0.6729289504962087,5.6198755231968,1
1247,0.14165801,1687.054201143795,2017.8061578591332,0.0754001842324805,2.17450303669754,0.0006303448302898,13.340039128556215,0.1720851053931975,0.0008362637544191,0.0289182252985743,0.0,0.0846250675094078,0.0853368201009908,0.153020789219253,0.0,0.1146262334852662,0.5115130349094529,11.755021928966054,1
1248,0.17900677,1902.7600061222424,2358.824410792552,0.0769191996448953,2.0509526071439663,-4.710674159121562e-06,12.734033594657037,0.2781300411207099,0.0015676918691953,0.0395940888163284,0.0,5.791953697681171e-05,1.4484038840730788e-05,0.1725859415982327,9.196300715803452e-07,1.300638281951712e-05,1.0653454902364266,10.158204801677986,0
1249,0.16525362,2215.11599356685,2316.591015586739,0.0946635800486885,1.1498136772108491,0.0002080283070463,14.002721068001623,0.2052235127318673,0.0029966387496404,0.0547415632736262,0.0,2.444433298911653e-05,2.1330342871757347e-05,0.2009175504367203,9.423864693750308e-07,1.2146265132185206e-05,1.7031592960650783,11.255981425619416,0
1250,0.21782255,3079.7781317864847,2919.9702251499884,0.1399125650317387,0.912014235789471,-7.342079306133245e-05,25.851524850746177,0.2571674593119357,0.0065921453146892,0.0811920274084174,0.0,0.0006183067855964,0.0003105405476967,0.2793449552638268,1.5771482092048994e-06,0.0050896948696315,1.9678455603120628,13.70227754735014,0
1251,0.27580398,2518.943131573544,2429.2774719113745,0.1195244156642974,1.2008180518938605,-0.0008625795210376,32.02227160448298,0.4570163829643615,0.0073040768698859,0.0854638921994892,0.0,2.884490143219408e-05,2.629797478612594e-05,0.2284755674894566,9.861520495466058e-07,1.227876824383151e-05,0.1207342663458113,22.438139613263985,0
1252,0.19602895,2160.1162132732425,2329.025299437545,0.0941419191551755,1.680650661154803,6.711519238475771e-05,18.476482798386723,0.3225348769023082,0.0028894930889816,0.0537540053296649,0.0,1.926578947755275e-09,9.396974122974454e-10,0.1959289082332229,0.0,0.0101991493682339,0.8349934084436705,9.67800934001692,0
